basis,seed,group,row,stratum,energy,sse
h128,1,32,3910,0,0.60698777553085748,0.004151316858353727
h128,1,16,3910,0,0.60698777553085748,0.0031037291590744649
h128,1,32,3970,0,0.37035033818710872,0.0025454497834552958
h128,1,16,3970,0,0.37035033818710872,0.0018489753038383365
h128,1,32,4031,0,0.41671485856335266,0.0028932220777441674
h128,1,16,4031,0,0.41671485856335266,0.0020701186724527091
h128,1,32,4092,0,0.41102924154905907,0.0026815250768317768
h128,1,16,4092,0,0.41102924154905907,0.0020267797654157046
h128,1,32,4152,0,0.32002545382925973,0.0021212387357276525
h128,1,16,4152,0,0.32002545382925973,0.0016281560265369683
h128,1,32,4213,0,0.27130500336448904,0.0017104763257351856
h128,1,16,4213,0,0.27130500336448904,0.001271525747140742
h128,1,32,4274,0,0.34132835292031416,0.0023528584151835648
h128,1,16,4274,0,0.34132835292031416,0.0017156962178011528
h128,1,32,4334,0,0.58382599318008488,0.0042384564275487384
h128,1,16,4334,0,0.58382599318008488,0.003079577876393143
h128,1,32,4395,0,0.56107225526957949,0.0043263596540648571
h128,1,16,4395,0,0.56107225526957949,0.0029959142814235907
h128,1,32,4455,0,0.59842580088570685,0.0045011924652760219
h128,1,16,4455,0,0.59842580088570685,0.0031762516962823223
h128,1,32,4516,0,0.42583695907769936,0.002950421718211207
h128,1,16,4516,0,0.42583695907769936,0.0021351607247805512
h128,1,32,4577,0,0.41751425799402853,0.0026663732378140541
h128,1,16,4577,0,0.41751425799402853,0.002091471092784855
h128,1,32,4637,0,0.3530521743680135,0.0025478629896973034
h128,1,16,4637,0,0.3530521743680135,0.0018398637904848086
h128,1,32,4698,0,0.37004361789524864,0.0023914007031729427
h128,1,16,4698,0,0.37004361789524864,0.0018520666934492191
h128,1,32,4759,0,0.31984859792284226,0.0021828211647641612
h128,1,16,4759,0,0.31984859792284226,0.001625223509888209
h128,1,32,4819,0,0.21140351589269812,0.0013353375929216844
h128,1,16,4819,0,0.21140351589269812,0.0010234474091541468
h128,1,32,4880,0,0.42738147809707805,0.0027114289460103166
h128,1,16,4880,0,0.42738147809707805,0.0020342093981756985
h128,1,32,4940,0,0.6566771460912264,0.0040588326224295854
h128,1,16,4940,0,0.6566771460912264,0.0030819719951125299
h128,1,32,5001,0,0.35784261025975539,0.0021041095091862906
h128,1,16,5001,0,0.35784261025975539,0.0016388856536164948
h128,1,32,5062,0,0.33508625222518185,0.0023920592315850105
h128,1,16,5062,0,0.33508625222518185,0.0016146402843589605
h128,1,32,5122,0,0.39179751014603426,0.0026206008201775932
h128,1,16,5122,0,0.39179751014603426,0.0019058230357865964
h128,1,32,5183,0,0.42801223398112143,0.0030465408806483346
h128,1,16,5183,0,0.42801223398112143,0.002212374958659074
h128,1,32,5244,0,0.35689513692943819,0.0022997307118160157
h128,1,16,5244,0,0.35689513692943819,0.0017757520440640153
h128,1,32,5304,0,0.34094803371245208,0.0023798195719627571
h128,1,16,5304,0,0.34094803371245208,0.0017782656632646639
h128,1,32,5365,0,0.42181590588878137,0.0027172385777393263
h128,1,16,5365,0,0.42181590588878137,0.0020116923720360376
h128,1,32,5425,0,0.50609585058721507,0.0030945943158045028
h128,1,16,5425,0,0.50609585058721507,0.0023764934068788465
h128,1,32,5486,0,0.2869979042887536,0.0021057005476832098
h128,1,16,5486,0,0.2869979042887536,0.0014694216699693184
h128,1,32,5547,0,0.43846923969783802,0.0028496325363212105
h128,1,16,5547,0,0.43846923969783802,0.0020658353524407691
h128,1,32,5607,0,0.58041074419411487,0.0036835501196588608
h128,1,16,5607,0,0.58041074419411487,0.002844517422931723
h128,1,32,5668,0,0.31806466738649419,0.0020697061671914791
h128,1,16,5668,0,0.31806466738649419,0.0015939470526609076
h128,1,32,5729,0,0.33739553219818674,0.0023007685961087274
h128,1,16,5729,0,0.33739553219818674,0.0016040366749952039
h128,1,32,5789,0,0.42391944030249817,0.0028186716002635741
h128,1,16,5789,0,0.42391944030249817,0.0021468574957348068
h128,1,32,5850,0,0.51405621188797568,0.0035019203740545911
h128,1,16,5850,0,0.51405621188797568,0.0024676442869603142
h128,1,32,5910,0,0.42903813687168224,0.0025686829814293446
h128,1,16,5910,0,0.42903813687168224,0.0019501514501772128
h128,1,32,5971,0,0.30858952480583923,0.0023619345478147484
h128,1,16,5971,0,0.30858952480583923,0.0017331479277480359
h128,1,32,6032,0,0.39180817808274071,0.0025789160142842679
h128,1,16,6032,0,0.39180817808274071,0.0018782609818318449
h128,1,32,6092,0,0.31359134736192118,0.0019119652771873812
h128,1,16,6092,0,0.31359134736192118,0.001460664432546203
h128,1,32,6153,0,0.32772281296804184,0.0022925190583249011
h128,1,16,6153,0,0.32772281296804184,0.0017380396348282779
h128,1,32,6214,0,0.31340840345455945,0.0021703939204801063
h128,1,16,6214,0,0.31340840345455945,0.0016255835266048894
h128,1,32,6274,0,0.32198998645249333,0.0022154235819423292
h128,1,16,6274,0,0.32198998645249333,0.001579948296351504
h128,1,32,6335,0,0.3179260556367467,0.0022002345150398598
h128,1,16,6335,0,0.3179260556367467,0.0016662349514023271
h128,1,32,6395,0,0.5418047804742514,0.0033820592953289529
h128,1,16,6395,0,0.5418047804742514,0.002570869989784706
h128,1,32,6456,0,0.31572547640694282,0.0023833806535119798
h128,1,16,6456,0,0.31572547640694282,0.0016573166560915013
h128,1,32,6517,0,0.50262654194239076,0.0030562019415859318
h128,1,16,6517,0,0.50262654194239076,0.0023619249627210058
h128,1,32,6577,0,0.30302772354212948,0.0017564932987899438
h128,1,16,6577,0,0.30302772354212948,0.0014085168094120446
h128,1,32,6638,0,0.32032915562656683,0.0021075108314915149
h128,1,16,6638,0,0.32032915562656683,0.0015471117005382219
h128,1,32,6699,0,0.43585434732746364,0.002717889838466049
h128,1,16,6699,0,0.43585434732746364,0.0019935147084266264
h128,1,32,6759,0,0.26823902585263681,0.0019108238239758809
h128,1,16,6759,0,0.26823902585263681,0.0013817193469948127
h128,1,32,6820,0,0.2862664553092209,0.0017101254579230268
h128,1,16,6820,0,0.2862664553092209,0.0013489818611900225
h128,1,32,6880,0,0.53512748875397165,0.003412428824545777
h128,1,16,6880,0,0.53512748875397165,0.0026459804037772153
h128,1,32,6941,0,0.40924534001169377,0.0024344492980016403
h128,1,16,6941,0,0.40924534001169377,0.0019000145505084888
h128,1,32,7002,0,0.31821573321173369,0.0020366574225627911
h128,1,16,7002,0,0.31821573321173369,0.0015411922422250736
h128,1,32,7062,0,0.41903342138448352,0.002514681825506601
h128,1,16,7062,0,0.41903342138448352,0.0019449685317647091
h128,1,32,7123,0,0.42869117821258218,0.0028754279794174671
h128,1,16,7123,0,0.42869117821258218,0.0021197730667406509
h128,1,32,7184,0,0.49272856522497932,0.0033592785886697378
h128,1,16,7184,0,0.49272856522497932,0.0022979735892333848
h128,1,32,7244,0,0.38880426162421955,0.0024077915648200274
h128,1,16,7244,0,0.38880426162421955,0.0017910512642827609
h128,1,32,7305,0,0.27395979353048805,0.0018018030020413504
h128,1,16,7305,0,0.27395979353048805,0.0014285423652747801
h128,1,32,7365,0,0.50649705784678645,0.0032807096247881896
h128,1,16,7365,0,0.50649705784678645,0.0026725810056784411
h128,1,32,7426,0,0.37358390676571673,0.0024988724451659788
h128,1,16,7426,0,0.37358390676571673,0.0018560153175668295
h128,1,32,7487,0,0.612789323802307,0.004456208109792659
h128,1,16,7487,0,0.612789323802307,0.0032021607200682038
h128,1,32,7547,0,0.31879701889340595,0.0018474932746786101
h128,1,16,7547,0,0.31879701889340595,0.00142697971312746
h128,1,32,7608,0,0.27495970435468564,0.0017656177560052614
h128,1,16,7608,0,0.27495970435468564,0.0013265076305377709
h128,1,32,7669,0,0.46763679490687338,0.0030589993767278201
h128,1,16,7669,0,0.46763679490687338,0.002225791076309045
h128,1,32,7729,0,0.34766669522674931,0.0022632884686652633
h128,1,16,7729,0,0.34766669522674931,0.0017272860715433368
h128,1,32,7790,0,0.48750019494019625,0.0032142463915899662
h128,1,16,7790,0,0.48750019494019625,0.0024435389857980845
h128,1,32,7850,0,0.37817117141150902,0.0024149421918004273
h128,1,16,7850,0,0.37817117141150902,0.0017440820455595783
h128,1,32,7911,0,0.47503330583377418,0.0030274357995732758
h128,1,16,7911,0,0.47503330583377418,0.00220243031166374
h128,1,32,7972,0,0.51389226936104038,0.0033388564823177251
h128,1,16,7972,0,0.51389226936104038,0.0023454944335700549
h128,1,32,8032,0,0.36768132552174393,0.0022459732955139203
h128,1,16,8032,0,0.36768132552174393,0.0016515482893254719
h128,1,32,8093,0,0.22221020709987727,0.0013960722444103187
h128,1,16,8093,0,0.22221020709987727,0.0010888980725770831
h128,1,32,8154,0,0.31366642197907879,0.0017932687970348652
h128,1,16,8154,0,0.31366642197907879,0.0014445053255481525
h128,1,32,8214,0,0.38068587113070862,0.002771258857444983
h128,1,16,8214,0,0.38068587113070862,0.0018785075129895499
h128,1,32,8275,0,0.37700393511465791,0.0023259538061929596
h128,1,16,8275,0,0.37700393511465791,0.0017865962838804705
h128,1,32,8335,0,0.39930171255269897,0.0028457830747829751
h128,1,16,8335,0,0.39930171255269897,0.0021919393193669812
h128,1,32,8396,0,0.42574803545835493,0.0027544151023588207
h128,1,16,8396,0,0.42574803545835493,0.0020756005421886611
h128,1,32,8457,0,0.37694306068364725,0.0024006476189905972
h128,1,16,8457,0,0.37694306068364725,0.0017582103906401516
h128,1,32,8517,0,0.45838496808455886,0.0030437681379416126
h128,1,16,8517,0,0.45838496808455886,0.0022781720768501124
h128,1,32,8578,0,0.40030918649345987,0.0026645971343134262
h128,1,16,8578,0,0.40030918649345987,0.0020237437474946857
h128,1,32,8639,0,0.40468042382322267,0.0025700035295577899
h128,1,16,8639,0,0.40468042382322267,0.0019707751026188541
h128,1,32,8699,0,0.38111599585255362,0.002473335915985168
h128,1,16,8699,0,0.38111599585255362,0.0017749841947385088
h128,1,32,8760,0,0.35677249536507816,0.0021150131200143923
h128,1,16,8760,0,0.35677249536507816,0.0016187443554726067
h128,1,32,8820,0,0.30022045186126434,0.0019602250183414728
h128,1,16,8820,0,0.30022045186126434,0.0015033751296209493
h128,1,32,8881,0,0.3134579434527609,0.00209110682919726
h128,1,16,8881,0,0.3134579434527609,0.0015069594451537062
h128,1,32,8942,0,0.34115938735713769,0.0021560751702323945
h128,1,16,8942,0,0.34115938735713769,0.0016710870042041289
h128,1,32,9002,0,0.28438254723164391,0.0017611581686975066
h128,1,16,9002,0,0.28438254723164391,0.0013455508928973616
h128,1,32,9063,0,0.33916777113780938,0.0020670316024569901
h128,1,16,9063,0,0.33916777113780938,0.001564189684169013
h128,1,32,9124,0,0.37221092044845605,0.0027522429829405491
h128,1,16,9124,0,0.37221092044845605,0.0018769697304410733
h128,1,32,9184,0,0.4344579286920407,0.0027276983726793351
h128,1,16,9184,0,0.4344579286920407,0.0020541898154444204
h128,1,32,9245,0,0.38125549890782295,0.002322956249699297
h128,1,16,9245,0,0.38125549890782295,0.001825816429201259
h128,1,32,9305,0,0.40086428908865912,0.0026634628031027177
h128,1,16,9305,0,0.40086428908865912,0.0019531492410581773
h128,1,32,9366,0,0.41185605160262639,0.0026214741251059043
h128,1,16,9366,0,0.41185605160262639,0.0020414373128066704
h128,1,32,9427,0,0.29041218551092918,0.0020720107323752941
h128,1,16,9427,0,0.29041218551092918,0.0015300744384541083
h128,1,32,9487,0,0.46029681415696189,0.0033699628865964748
h128,1,16,9487,0,0.46029681415696189,0.002505626745336784
h128,1,32,9548,0,0.36021866564470884,0.0021916687336975041
h128,1,16,9548,0,0.36021866564470884,0.0016755838869339284
h128,1,32,9609,0,0.37487648466782275,0.0024114263259040589
h128,1,16,9609,0,0.37487648466782275,0.0018171052621964554
h128,1,32,9669,0,0.42549305148946814,0.002736432510720233
h128,1,16,9669,0,0.42549305148946814,0.0021532794607806226
h128,1,32,9730,0,0.56485568733097935,0.0037510088912226527
h128,1,16,9730,0,0.56485568733097935,0.0028590758542680907
h128,1,32,9790,0,0.54470722590485821,0.003458512640567687
h128,1,16,9790,0,0.54470722590485821,0.0025875185636851723
h128,1,32,9851,0,0.3821192721454878,0.0026135027822944907
h128,1,16,9851,0,0.3821192721454878,0.001877077730828619
h128,1,32,9912,0,0.39118344357484602,0.0024060856003959071
h128,1,16,9912,0,0.39118344357484602,0.0018264969368312395
h128,1,32,9972,0,0.31635479630676855,0.0019026090816332125
h128,1,16,9972,0,0.31635479630676855,0.0014348437066014203
h128,1,32,10033,0,0.32438451944273083,0.0019430535229687323
h128,1,16,10033,0,0.32438451944273083,0.0014658507794791192
h128,1,32,10094,0,0.38407790311615386,0.0024613086955483821
h128,1,16,10094,0,0.38407790311615386,0.0018000328522890143
h128,1,32,10154,0,0.41221891482405226,0.0026576529366322409
h128,1,16,10154,0,0.41221891482405226,0.00193375487091331
h128,1,32,10215,0,0.28278060203275857,0.0019935350268672743
h128,1,16,10215,0,0.28278060203275857,0.0015657824630278512
h128,1,32,10275,0,0.29263498691507905,0.0019562908515188687
h128,1,16,10275,0,0.29263498691507905,0.0015111141983978195
h128,1,32,10336,0,0.39431431524481297,0.0025697035868249597
h128,1,16,10336,0,0.39431431524481297,0.0019683206534074657
h128,1,32,10397,0,0.33236781194229081,0.0020985900828909732
h128,1,16,10397,0,0.33236781194229081,0.0015573329717353717
h128,1,32,10457,0,0.35274017717473782,0.002006816298400597
h128,1,16,10457,0,0.35274017717473782,0.0015040401376444836
h128,1,32,10518,0,0.35202929435792729,0.0022508388713790785
h128,1,16,10518,0,0.35202929435792729,0.0017175010268135273
h128,1,32,10579,0,0.33209156245135318,0.002104986314250751
h128,1,16,10579,0,0.33209156245135318,0.0015507549942936183
h128,1,32,10639,0,0.49232573194377949,0.0030617528199761769
h128,1,16,10639,0,0.49232573194377949,0.0023445532530520004
h128,1,32,10700,0,0.25427394682358795,0.0016501282433965831
h128,1,16,10700,0,0.25427394682358795,0.0012061354189133193
h128,1,32,10760,0,0.54756124294209485,0.0037035302567332722
h128,1,16,10760,0,0.54756124294209485,0.0026984151564171835
h128,1,32,10821,0,0.31749505297441161,0.0018373458241556331
h128,1,16,10821,0,0.31749505297441161,0.0014146024956378609
h128,1,32,10882,0,0.31839525184086881,0.0020755808224152284
h128,1,16,10882,0,0.31839525184086881,0.0015740044667463967
h128,1,32,10942,0,0.31716052423581687,0.0018781513464250638
h128,1,16,10942,0,0.31716052423581687,0.0015029956862416399
h128,1,32,11003,0,0.51930532955663011,0.0033503798945179936
h128,1,16,11003,0,0.51930532955663011,0.0024949953659955861
h128,1,32,11064,0,0.39024659227933273,0.0025315454253607866
h128,1,16,11064,0,0.39024659227933273,0.0019517005485264075
h128,1,32,11124,0,0.35076352321485516,0.0024698429249294328
h128,1,16,11124,0,0.35076352321485516,0.001804265332891985
h128,1,32,11185,0,0.47737506694787157,0.0032528522331518222
h128,1,16,11185,0,0.47737506694787157,0.0023917131555343989
h128,1,32,11245,0,0.33623542660149042,0.0018706638992480023
h128,1,16,11245,0,0.33623542660149042,0.0014289915256934776
h128,1,32,11306,0,0.2890188054449867,0.0019837415791347486
h128,1,16,11306,0,0.2890188054449867,0.0015090696539849212
h128,1,32,11367,0,0.56111483510450455,0.0039441193133031866
h128,1,16,11367,0,0.56111483510450455,0.0029410170063279865
h128,1,32,11427,0,0.33040821424280153,0.0022323013887252607
h128,1,16,11427,0,0.33040821424280153,0.0016874298378310392
h128,1,32,11488,0,0.37528826019674,0.0025087156917650527
h128,1,16,11488,0,0.37528826019674,0.0017909325972630631
h128,1,32,11549,0,0.28078905026637813,0.0016237129983586701
h128,1,16,11549,0,0.28078905026637813,0.0012784596460739233
h128,1,32,11609,0,0.45293830274376035,0.002539250227374717
h128,1,16,11609,0,0.45293830274376035,0.0019500795095626568
h128,1,32,11670,0,0.33216654942402946,0.0022473873966529796
h128,1,16,11670,0,0.33216654942402946,0.0017572150550629899
h128,1,32,11730,0,0.28681082365456234,0.0018609821817792038
h128,1,16,11730,0,0.28681082365456234,0.0013223017660894854
h128,1,32,11791,0,0.3635946569816042,0.0023651876753350942
h128,1,16,11791,0,0.3635946569816042,0.00174200109394072
h128,1,32,11852,0,0.27863208663400485,0.0019505271665585364
h128,1,16,11852,0,0.27863208663400485,0.0014526561590628825
h128,1,32,11912,0,0.36469947132559355,0.0023350893113056174
h128,1,16,11912,0,0.36469947132559355,0.0017022639928849365
h128,1,32,11973,0,0.45125252016265449,0.0026372544069511441
h128,1,16,11973,0,0.45125252016265449,0.0020307928734354108
h128,1,32,12034,0,0.45139257055853932,0.0028995794218454139
h128,1,16,12034,0,0.45139257055853932,0.0021493877771483843
h128,1,32,12094,0,0.376439162826955,0.0023464167129993172
h128,1,16,12094,0,0.376439162826955,0.0017203917185070478
h128,1,32,12155,0,0.29755618363569969,0.0021089106174127172
h128,1,16,12155,0,0.29755618363569969,0.001568860517966363
h128,1,32,12215,0,0.38071530205911791,0.0022942984105601126
h128,1,16,12215,0,0.38071530205911791,0.0017379981212755618
h128,1,32,12276,0,0.21673669736762591,0.0012803151119237318
h128,1,16,12276,0,0.21673669736762591,0.00094433656812199145
h128,1,32,12337,0,0.35666075953586529,0.0019115156071545468
h128,1,16,12337,0,0.35666075953586529,0.0015112817940363908
h128,1,32,12397,0,0.39601559893166721,0.0024531382671995634
h128,1,16,12397,0,0.39601559893166721,0.0017932588901553048
h128,1,32,12458,0,0.32634157760294613,0.0020053528892785858
h128,1,16,12458,0,0.32634157760294613,0.0015439091755736511
h128,1,32,12519,0,0.51462040231956507,0.0035897818697180105
h128,1,16,12519,0,0.51462040231956507,0.0025594256410820023
h128,1,32,12579,0,0.36168285382746035,0.0024770586246542947
h128,1,16,12579,0,0.36168285382746035,0.0018112856419092332
h128,1,32,12640,0,0.47517144964405134,0.0030070066258879491
h128,1,16,12640,0,0.47517144964405134,0.0023243162110703382
h128,1,32,12700,0,0.43161892436083704,0.0031664440074400256
h128,1,16,12700,0,0.43161892436083704,0.0021345094533017231
h128,1,32,12761,0,0.3174578329869322,0.0020553032021634631
h128,1,16,12761,0,0.3174578329869322,0.0015111105964022453
h128,1,32,12822,0,0.35858116283202635,0.0024380751422393003
h128,1,16,12822,0,0.35858116283202635,0.0017739211270484784
h128,1,32,12882,0,0.48359838363515806,0.0031091738566906188
h128,1,16,12882,0,0.48359838363515806,0.002286796897646761
h128,1,32,12943,0,0.29674709632610075,0.0022496751099410745
h128,1,16,12943,0,0.29674709632610075,0.0016049085095158459
h128,1,32,13004,0,0.40807041798671428,0.0028513902208615275
h128,1,16,13004,0,0.40807041798671428,0.0021197140062056644
h128,1,32,13064,0,0.38454006750876601,0.0025510425378288772
h128,1,16,13064,0,0.38454006750876601,0.0018510087114132858
h128,1,32,13125,0,0.34862572702900252,0.0023065620964996419
h128,1,16,13125,0,0.34862572702900252,0.001721160948460798
h128,1,32,13185,0,0.42490692043224954,0.0030508843942769633
h128,1,16,13185,0,0.42490692043224954,0.0022897025944015751
h128,1,32,13246,0,0.37288878934920811,0.002404504048343335
h128,1,16,13246,0,0.37288878934920811,0.0017673412126550693
h128,1,32,13307,0,0.39823617359582941,0.002630710427289568
h128,1,16,13307,0,0.39823617359582941,0.0019431755247050146
h128,1,32,13367,0,0.5328881999572701,0.0037374964959920138
h128,1,16,13367,0,0.5328881999572701,0.0026872421442920942
h128,1,32,13428,0,0.28570215977589442,0.0019569190934894229
h128,1,16,13428,0,0.28570215977589442,0.001468830714038732
h128,1,32,13489,0,0.48096624942490962,0.0031192270083903423
h128,1,16,13489,0,0.48096624942490962,0.0023996423488045729
h128,1,32,13549,0,0.59093338680391683,0.0038210196639092879
h128,1,16,13549,0,0.59093338680391683,0.0029456056744046515
h128,1,32,13610,0,0.59189839901453301,0.0037125600699830898
h128,1,16,13610,0,0.59189839901453301,0.0028585300866380398
h128,1,32,13670,0,0.33149609025196014,0.0021095108209790458
h128,1,16,13670,0,0.33149609025196014,0.00163075762324
h128,1,32,13731,0,0.53842884002034452,0.0035543284732824517
h128,1,16,13731,0,0.53842884002034452,0.0026092676815403929
h128,1,32,13792,0,0.41049742601427397,0.0026092640746614463
h128,1,16,13792,0,0.41049742601427397,0.0019352496951713393
h128,1,32,13852,0,0.43285314257356333,0.0027843327778548825
h128,1,16,13852,0,0.43285314257356333,0.0019757711495189023
h128,1,32,13913,0,0.44369166229604673,0.0027302469599560378
h128,1,16,13913,0,0.44369166229604673,0.0020092830822199133
h128,1,32,13974,0,0.43962773382192211,0.0026810966733315216
h128,1,16,13974,0,0.43962773382192211,0.0019536852257626956
h128,1,32,14034,0,0.31912540333433981,0.0021084780663767283
h128,1,16,14034,0,0.31912540333433981,0.0016018453351021257
h128,1,32,14095,0,0.31110650145683394,0.0018378128831374857
h128,1,16,14095,0,0.31110650145683394,0.0014515059799219807
h128,1,32,14155,0,0.58659795971698259,0.0036232559354744979
h128,1,16,14155,0,0.58659795971698259,0.0027114634587996653
h128,1,32,14216,0,0.31087971228255468,0.0019753746385476356
h128,1,16,14216,0,0.31087971228255468,0.0015725050251536607
h128,1,32,14277,0,0.41423702513562333,0.0027232449538611594
h128,1,16,14277,0,0.41423702513562333,0.002027362956686863
h128,1,32,14337,0,0.50344034495221734,0.0035480629990692347
h128,1,16,14337,0,0.50344034495221734,0.0025648537983558595
h128,1,32,14398,0,0.32972555772848011,0.002433394544539
h128,1,16,14398,0,0.32972555772848011,0.0018066509358128345
h128,1,32,14459,0,0.39599452572932059,0.0025451409901078364
h128,1,16,14459,0,0.39599452572932059,0.0018944730935259787
h128,1,32,14519,0,0.35650338877633203,0.00223497453586763
h128,1,16,14519,0,0.35650338877633203,0.0017884452339194125
h128,1,32,14580,0,0.34887101921079022,0.0023243232976973625
h128,1,16,14580,0,0.34887101921079022,0.001790276722629969
h128,1,32,14640,0,0.4373812190700761,0.0028476687428642764
h128,1,16,14640,0,0.4373812190700761,0.0021411370581528124
h128,1,32,14701,0,0.30764143569859925,0.0021410492402629665
h128,1,16,14701,0,0.30764143569859925,0.001636180515519876
h128,1,32,14762,0,0.42563146823613351,0.0027960506844480356
h128,1,16,14762,0,0.42563146823613351,0.0020079506824280265
h128,1,32,14822,0,0.37868272280835047,0.0025161809923370908
h128,1,16,14822,0,0.37868272280835047,0.0018117085536237902
h128,1,32,14883,0,0.25539437723161029,0.0017232402681871999
h128,1,16,14883,0,0.25539437723161029,0.0013185035211632961
h128,1,32,14944,0,0.2752897861251995,0.0019229220933192509
h128,1,16,14944,0,0.2752897861251995,0.0013500043726149156
h128,1,32,15004,0,0.30509936558900463,0.0018408546283186255
h128,1,16,15004,0,0.30509936558900463,0.0014483851109428102
h128,1,32,15065,0,0.49965843717630865,0.0031963857034369159
h128,1,16,15065,0,0.49965843717630865,0.0025257687197039747
h128,1,32,15125,0,0.57823002838205895,0.0035999769879235819
h128,1,16,15125,0,0.57823002838205895,0.0027706735067780674
h128,1,32,15186,0,0.30797228022368017,0.001975990452393469
h128,1,16,15186,0,0.30797228022368017,0.001409648263947824
h128,1,32,15247,0,0.51270746887030327,0.0032854918904182797
h128,1,16,15247,0,0.51270746887030327,0.0025488176221914001
h128,1,32,15307,0,0.39761409973415596,0.0024610743181586628
h128,1,16,15307,0,0.39761409973415596,0.0019813830762217439
h128,1,32,15368,0,0.28089430692870465,0.0016611561926565569
h128,1,16,15368,0,0.28089430692870465,0.0012712342663055458
h128,1,32,15429,0,0.41478591880996873,0.0027054747640261516
h128,1,16,15429,0,0.41478591880996873,0.0020916094161061889
h128,1,32,15489,0,0.3790511018109477,0.0025890638386568071
h128,1,16,15489,0,0.3790511018109477,0.0018589272781375735
h128,1,32,15550,1,0.4013818829478879,0.0026877656125244859
h128,1,16,15550,1,0.4013818829478879,0.0020290340762262344
h128,1,32,15610,1,0.49848993411302445,0.0033018401990244947
h128,1,16,15610,1,0.49848993411302445,0.0024564987292849142
h128,1,32,15671,1,0.30026069033116087,0.0017771110017890286
h128,1,16,15671,1,0.30026069033116087,0.0014175840123058676
h128,1,32,15732,1,0.37824746055326841,0.0026526893541736814
h128,1,16,15732,1,0.37824746055326841,0.0019076780780796282
h128,1,32,15792,1,0.35204678074103413,0.0020859488937965479
h128,1,16,15792,1,0.35204678074103413,0.0016117298966840177
h128,1,32,15853,1,0.30305517714100461,0.0019396180069784705
h128,1,16,15853,1,0.30305517714100461,0.0014429516386916461
h128,1,32,15914,1,0.39179756367389018,0.0025966794463119997
h128,1,16,15914,1,0.39179756367389018,0.0018894193534653918
h128,1,32,15974,1,0.61332235340137231,0.0036358628371459369
h128,1,16,15974,1,0.61332235340137231,0.0028016393829243653
h128,1,32,16035,1,0.40657875104977848,0.0028200051159261554
h128,1,16,16035,1,0.40657875104977848,0.0019965335964679926
h128,1,32,16095,1,0.36465987578381576,0.0022308381014615811
h128,1,16,16095,1,0.36465987578381576,0.0017302813571614195
h128,1,32,16156,1,0.37180167606959458,0.0023281426569106119
h128,1,16,16156,1,0.37180167606959458,0.0016710388203851044
h128,1,32,16217,1,0.33485968778576947,0.002256761808285216
h128,1,16,16217,1,0.33485968778576947,0.0016080830172334223
h128,1,32,16277,1,0.62279498785740373,0.0040778696026603084
h128,1,16,16277,1,0.62279498785740373,0.0030302851870801354
h128,1,32,16338,1,0.38787687711851504,0.0024237849873782586
h128,1,16,16338,1,0.38787687711851504,0.0018255312670427523
h128,1,32,16399,1,0.35745977058309109,0.0022903554766975
h128,1,16,16399,1,0.35745977058309109,0.0017512100528455832
h128,1,32,16459,1,0.39216552575358321,0.0023514201761863488
h128,1,16,16459,1,0.39216552575358321,0.001743970531077178
h128,1,32,16520,1,0.40049089858650078,0.0024690254630338145
h128,1,16,16520,1,0.40049089858650078,0.0018764482352676374
h128,1,32,16580,1,0.20862662455738246,0.0014538817295541801
h128,1,16,16580,1,0.20862662455738246,0.0010790477700333095
h128,1,32,16641,1,0.56280106442711997,0.0036847903041080702
h128,1,16,16641,1,0.56280106442711997,0.0028555724365014797
h128,1,32,16702,1,0.37656662747610881,0.0026665409622266059
h128,1,16,16702,1,0.37656662747610881,0.0019451577445898989
h128,1,32,16762,1,0.4572441604662234,0.0028282382912633397
h128,1,16,16762,1,0.4572441604662234,0.0020935502327860227
h128,1,32,16823,1,0.29942002493808673,0.0017271355338897417
h128,1,16,16823,1,0.29942002493808673,0.0013676902867559146
h128,1,32,16884,1,0.44944584612090921,0.0026251435579763118
h128,1,16,16884,1,0.44944584612090921,0.0020505419872396792
h128,1,32,16944,1,0.33198122987522538,0.0022508133626413887
h128,1,16,16944,1,0.33198122987522538,0.0016330949455457084
h128,1,32,17005,1,0.36512822520808186,0.0024189511096671923
h128,1,16,17005,1,0.36512822520808186,0.0017859862645740715
h128,1,32,17065,1,0.28997055476207834,0.0017172738212720641
h128,1,16,17065,1,0.28997055476207834,0.0013660952657787941
h128,1,32,17126,1,0.37187069546938228,0.0023773403250679313
h128,1,16,17126,1,0.37187069546938228,0.0018030157003947145
h128,1,32,17187,1,0.32832664539051848,0.0020708531138430614
h128,1,16,17187,1,0.32832664539051848,0.0016121745742553634
h128,1,32,17247,1,0.39141758802402649,0.0026411354658784957
h128,1,16,17247,1,0.39141758802402649,0.0019558685817039115
h128,1,32,17308,1,0.34925707203872491,0.0022948491536105677
h128,1,16,17308,1,0.34925707203872491,0.0016831712983460644
h128,1,32,17369,1,0.35220185667606074,0.0025326636004274817
h128,1,16,17369,1,0.35220185667606074,0.0018183401903804131
h128,1,32,17429,1,0.32086858565027399,0.0019223173194417437
h128,1,16,17429,1,0.32086858565027399,0.0015560341336814804
h128,1,32,17490,1,0.35707113250992961,0.0024469097567790658
h128,1,16,17490,1,0.35707113250992961,0.0017406550013013688
h128,1,32,17550,1,0.33671297086955576,0.0022792831450527003
h128,1,16,17550,1,0.33671297086955576,0.0017067130395036917
